qualifyId,circuitId,raceId,driverId,constructorId,year,date,number,position,q1,q2,q3
2419,11,249,89,29,1995,1995-08-13,10,18,1:22.081,\N,\N
2420,11,249,96,15,1995,1995-08-13,29,19,1:22.161,\N,\N
2421,11,249,97,29,1995,1995-08-13,9,20,1:23.275,\N,\N
2422,11,249,90,28,1995,1995-08-13,22,21,1:24.351,\N,\N
2423,11,249,85,30,1995,1995-08-13,17,22,1:24.371,\N,\N
2424,11,249,64,28,1995,1995-08-13,21,23,1:24.695,\N,\N
2425,11,249,86,30,1995,1995-08-13,16,24,1:26.570,\N,\N
2426,13,250,77,6,1995,1995-08-27,28,1,1:54.392,\N,\N
2427,13,250,55,6,1995,1995-08-27,27,2,1:54.631,\N,\N
2428,13,250,57,1,1995,1995-08-27,8,3,1:55.435,\N,\N
2429,13,250,65,22,1995,1995-08-27,2,4,1:56.085,\N,\N
2430,13,250,14,3,1995,1995-08-27,6,5,1:56.254,\N,\N
2431,13,250,87,1,1995,1995-08-27,7,6,1:56.622,\N,\N
2432,13,250,56,17,1995,1995-08-27,15,7,1:57.001,\N,\N
2433,13,250,71,3,1995,1995-08-27,5,8,1:57.768,\N,\N
2434,13,250,44,27,1995,1995-08-27,26,9,1:58.021,\N,\N
2435,13,250,49,15,1995,1995-08-27,30,10,1:58.148,\N,\N
2436,13,250,63,25,1995,1995-08-27,4,11,1:58.224,\N,\N
2437,13,250,22,17,1995,1995-08-27,14,12,1:58.293,\N,\N
2438,13,250,84,27,1995,1995-08-27,26,13,1:58.314,\N,\N
2439,13,250,96,15,1995,1995-08-27,29,14,1:58.356,\N,\N
2440,13,250,79,25,1995,1995-08-27,3,15,1:58.551,\N,\N
2441,13,250,30,22,1995,1995-08-27,1,16,1:59.079,\N,\N
2442,13,250,83,18,1995,1995-08-27,23,17,1:59.256,\N,\N
2443,13,250,89,29,1995,1995-08-27,10,18,2:00.990,\N,\N
2444,13,250,69,18,1995,1995-08-27,24,19,2:01.013,\N,\N
2445,13,250,97,29,1995,1995-08-27,9,20,2:01.685,\N,\N
2446,13,250,85,30,1995,1995-08-27,17,21,2:02.405,\N,\N
2447,13,250,90,28,1995,1995-08-27,22,22,2:03.817,\N,\N
2448,13,250,86,30,1995,1995-08-27,16,23,2:06.407,\N,\N
2449,13,250,64,28,1995,1995-08-27,21,24,2:09.537,\N,\N
2450,14,251,14,3,1995,1995-09-10,6,1,1:24.462,\N,\N
2451,14,251,30,22,1995,1995-09-10,1,2,1:25.026,\N,\N
2452,14,251,77,6,1995,1995-09-10,28,3,1:25.353,\N,\N
2453,14,251,71,3,1995,1995-09-10,5,4,1:25.699,\N,\N
2454,14,251,55,6,1995,1995-09-10,27,5,1:25.707,\N,\N
2455,14,251,22,17,1995,1995-09-10,14,6,1:25.919,\N,\N
2456,14,251,57,1,1995,1995-09-10,8,7,1:25.920,\N,\N
2457,14,251,65,22,1995,1995-09-10,2,8,1:26.433,\N,\N
2458,14,251,87,1,1995,1995-09-10,7,9,1:26.472,\N,\N
2459,14,251,49,15,1995,1995-09-10,30,10,1:26.541,\N,\N
2460,14,251,84,27,1995,1995-09-10,26,11,1:27.067,\N,\N
2461,14,251,56,17,1995,1995-09-10,15,12,1:27.271,\N,\N
2462,14,251,44,27,1995,1995-09-10,26,13,1:27.384,\N,\N
2463,14,251,96,15,1995,1995-09-10,29,14,1:28.741,\N,\N
2464,14,251,97,29,1995,1995-09-10,9,15,1:28.870,\N,\N
2465,14,251,63,25,1995,1995-09-10,4,16,1:29.028,\N,\N
2466,14,251,79,25,1995,1995-09-10,3,17,1:29.287,\N,\N
2467,14,251,69,18,1995,1995-09-10,24,18,1:29.559,\N,\N
2468,14,251,83,18,1995,1995-09-10,23,19,1:29.936,\N,\N
2469,14,251,89,29,1995,1995-09-10,10,20,1:30.515,\N,\N
2470,14,251,85,30,1995,1995-09-10,17,21,1:30.721,\N,\N
2471,14,251,90,28,1995,1995-09-10,22,22,1:30.834,\N,\N
2472,14,251,64,28,1995,1995-09-10,21,23,1:32.102,\N,\N
2473,14,251,86,30,1995,1995-09-10,16,24,1:32.470,\N,\N
2474,27,252,14,3,1995,1995-09-24,6,1,1:20.537,\N,\N
2475,27,252,71,3,1995,1995-09-24,5,2,1:20.905,\N,\N
2476,27,252,30,22,1995,1995-09-24,1,3,1:21.301,\N,\N
2477,27,252,77,6,1995,1995-09-24,28,4,1:21.970,\N,\N
2478,27,252,49,15,1995,1995-09-24,30,5,1:22.226,\N,\N
2479,27,252,65,22,1995,1995-09-24,2,6,1:22.322,\N,\N
2480,27,252,55,6,1995,1995-09-24,27,7,1:22.391,\N,\N
2481,27,252,22,17,1995,1995-09-24,14,8,1:22.538,\N,\N
2482,27,252,84,27,1995,1995-09-24,25,9,1:22.588,\N,\N
2483,27,252,56,17,1995,1995-09-24,15,10,1:22.831,\N,\N
2484,27,252,44,27,1995,1995-09-24,26,11,1:22.904,\N,\N
2485,27,252,87,1,1995,1995-09-24,7,12,1:22.914,\N,\N
2486,27,252,57,1,1995,1995-09-24,8,13,1:23.064,\N,\N
2487,27,252,96,15,1995,1995-09-24,29,14,1:23.934,\N,\N
2488,27,252,63,25,1995,1995-09-24,4,15,1:23.936,\N,\N
2489,27,252,79,25,1995,1995-09-24,3,16,1:24.287,\N,\N
2490,27,252,83,18,1995,1995-09-24,23,17,1:24.657,\N,\N
2491,27,252,69,18,1995,1995-09-24,24,18,1:24.778,\N,\N
2492,27,252,89,29,1995,1995-09-24,10,19,1:24.883,\N,\N
2493,27,252,97,29,1995,1995-09-24,9,20,1:25.179,\N,\N
2494,27,252,85,30,1995,1995-09-24,17,21,1:26.172,\N,\N
2495,27,252,64,28,1995,1995-09-24,21,22,1:27.292,\N,\N
2496,27,252,90,28,1995,1995-09-24,22,23,1:27.523,\N,\N
2497,27,252,98,30,1995,1995-09-24,16,24,1:32.769,\N,\N
2498,20,253,14,3,1995,1995-10-01,6,1,1:18.738,\N,\N
2499,20,253,71,3,1995,1995-10-01,5,2,1:18.972,\N,\N
2500,20,253,30,22,1995,1995-10-01,1,3,1:19.150,\N,\N
2501,20,253,77,6,1995,1995-10-01,28,4,1:19.821,\N,\N
2502,20,253,56,17,1995,1995-10-01,15,5,1:20.488,\N,\N
2503,20,253,55,6,1995,1995-10-01,27,6,1:20.510,\N,\N
2504,20,253,65,22,1995,1995-10-01,2,7,1:20.653,\N,\N
2505,20,253,49,15,1995,1995-10-01,30,8,1:20.749,\N,\N
2506,20,253,57,1,1995,1995-10-01,8,9,1:20.866,\N,\N
2507,20,253,87,1,1995,1995-10-01,7,10,1:20.909,\N,\N
2508,20,253,22,17,1995,1995-10-01,14,11,1:21.211,\N,\N
2509,20,253,84,27,1995,1995-10-01,25,12,1:21.541,\N,\N
2510,20,253,96,15,1995,1995-10-01,29,13,1:22.059,\N,\N
2511,20,253,44,27,1995,1995-10-01,26,14,1:22.062,\N,\N
2512,20,253,63,25,1995,1995-10-01,4,15,1:23.058,\N,\N
2513,20,253,83,18,1995,1995-10-01,23,16,1:23.328,\N,\N
2514,20,253,97,29,1995,1995-10-01,9,17,1:23.689,\N,\N
2515,20,253,69,18,1995,1995-10-01,24,18,1:23.760,\N,\N
2516,20,253,99,25,1995,1995-10-01,3,19,1:24.286,\N,\N
2517,20,253,85,30,1995,1995-10-01,17,20,1:24.696,\N,\N
2518,20,253,89,29,1995,1995-10-01,10,21,1:24.900,\N,\N
2519,20,253,64,28,1995,1995-10-01,21,22,1:25.157,\N,\N
2520,20,253,90,28,1995,1995-10-01,22,23,1:26.098,\N,\N
2521,20,253,98,30,1995,1995-10-01,16,24,1:27.853,\N,\N
2522,28,254,14,3,1995,1995-10-22,6,1,1:14.013,\N,\N
2523,28,254,71,3,1995,1995-10-22,5,2,1:14.213,\N,\N
2524,28,254,30,22,1995,1995-10-22,1,3,1:14.284,\N,\N
2525,28,254,55,6,1995,1995-10-22,27,4,1:14.919,\N,\N
2526,28,254,77,6,1995,1995-10-22,28,5,1:14.974,\N,\N
2527,28,254,56,17,1995,1995-10-22,15,6,1:15.354,\N,\N
2528,28,254,65,22,1995,1995-10-22,2,7,1:15.556,\N,\N
2529,28,254,49,15,1995,1995-10-22,30,8,1:15.561,\N,\N
2530,28,254,44,27,1995,1995-10-22,26,9,1:15.621,\N,\N
2531,28,254,87,1,1995,1995-10-22,7,10,1:15.652,\N,\N
2532,28,254,22,17,1995,1995-10-22,14,11,1:15.774,\N,\N
2533,28,254,76,1,1995,1995-10-22,8,12,1:16.339,\N,\N
2534,28,254,88,27,1995,1995-10-22,25,13,1:16.519,\N,\N
2535,28,254,83,18,1995,1995-10-22,23,14,1:16.596,\N,\N
2536,28,254,96,15,1995,1995-10-22,29,15,1:16.646,\N,\N
2537,28,254,69,18,1995,1995-10-22,24,16,1:16.887,\N,\N
2538,28,254,79,25,1995,1995-10-22,3,17,1:17.014,\N,\N
2539,28,254,63,25,1995,1995-10-22,4,18,1:17.213,\N,\N
2540,28,254,81,29,1995,1995-10-22,9,19,1:18.114,\N,\N
2541,28,254,89,29,1995,1995-10-22,10,20,1:18.212,\N,\N
2542,28,254,64,28,1995,1995-10-22,21,21,1:19.579,\N,\N
2543,28,254,90,28,1995,1995-10-22,22,22,1:19.745,\N,\N
2544,28,254,85,30,1995,1995-10-22,17,23,1:20.093,\N,\N
2545,28,254,92,30,1995,1995-10-22,16,24,1:21.405,\N,\N
2546,22,255,30,22,1995,1995-10-29,1,1,1:38.023,\N,\N
2547,22,255,55,6,1995,1995-10-29,27,2,1:38.888,\N,\N
2548,22,255,57,1,1995,1995-10-29,8,3,1:38.954,\N,\N
2549,22,255,71,3,1995,1995-10-29,5,4,1:39.032,\N,\N
2550,22,255,77,6,1995,1995-10-29,28,5,1:39.040,\N,\N
2551,22,255,14,3,1995,1995-10-29,6,6,1:39.155,\N,\N
2552,22,255,56,17,1995,1995-10-29,15,7,1:39.621,\N,\N
2553,22,255,49,15,1995,1995-10-29,30,8,1:40.010,\N,\N
2554,22,255,65,22,1995,1995-10-29,2,9,1:40.349,\N,\N
2555,22,255,22,17,1995,1995-10-29,14,10,1:40.381,\N,\N
2556,22,255,44,27,1995,1995-10-29,26,11,1:40.838,\N,\N
2557,22,255,63,25,1995,1995-10-29,4,12,1:41.355,\N,\N
2558,22,255,88,27,1995,1995-10-29,25,13,1:41.592,\N,\N
2559,22,255,79,25,1995,1995-10-29,3,14,1:41.977,\N,\N
2560,22,255,81,29,1995,1995-10-29,9,15,1:42.059,\N,\N
2561,22,255,91,15,1995,1995-10-29,29,16,1:42.912,\N,\N
2562,22,255,83,18,1995,1995-10-29,23,17,1:43.102,\N,\N
2563,22,255,69,18,1995,1995-10-29,24,18,1:43.542,\N,\N
2564,22,255,89,29,1995,1995-10-29,10,19,1:44.074,\N,\N
2565,22,255,85,30,1995,1995-10-29,17,20,1:46.097,\N,\N
2566,22,255,64,28,1995,1995-10-29,21,21,1:46.654,\N,\N
2567,22,255,90,28,1995,1995-10-29,22,22,1:48.267,\N,\N
2568,22,255,92,30,1995,1995-10-29,16,23,1:48.289,\N,\N
2569,22,255,87,1,1995,1995-10-29,7,24,16:42.640,\N,\N
2570,29,256,71,3,1995,1995-11-12,5,1,\N,\N,\N
2571,29,256,14,3,1995,1995-11-12,6,2,\N,\N,\N
2572,29,256,30,22,1995,1995-11-12,1,3,\N,\N,\N
2573,29,256,77,6,1995,1995-11-12,28,4,\N,\N,\N
2574,29,256,55,6,1995,1995-11-12,27,5,\N,\N,\N
2575,29,256,49,15,1995,1995-11-12,30,6,\N,\N,\N
2576,29,256,22,17,1995,1995-11-12,14,7,\N,\N,\N
2577,29,256,65,22,1995,1995-11-12,2,8,\N,\N,\N
2578,29,256,56,17,1995,1995-11-12,15,9,\N,\N,\N
2579,29,256,87,1,1995,1995-11-12,7,10,\N,\N,\N
2580,29,256,84,27,1995,1995-11-12,25,11,\N,\N,\N
2581,29,256,44,27,1995,1995-11-12,26,12,\N,\N,\N
2582,29,256,81,29,1995,1995-11-12,9,13,\N,\N,\N
2583,29,256,63,25,1995,1995-11-12,4,14,\N,\N,\N
2584,29,256,69,18,1995,1995-11-12,24,15,\N,\N,\N
2585,29,256,79,25,1995,1995-11-12,3,16,\N,\N,\N
2586,29,256,83,18,1995,1995-11-12,23,17,\N,\N,\N
2587,29,256,91,15,1995,1995-11-12,29,18,\N,\N,\N
2588,29,256,89,29,1995,1995-11-12,10,19,\N,\N,\N
2589,29,256,90,28,1995,1995-11-12,22,20,\N,\N,\N
2590,29,256,64,28,1995,1995-11-12,21,21,\N,\N,\N
2591,29,256,85,30,1995,1995-11-12,16,22,\N,\N,\N
2592,29,256,92,30,1995,1995-11-12,16,23,\N,\N,\N
2593,29,256,57,1,1995,1995-11-12,8,24,\N,\N,\N
2594,18,257,102,3,1994,1994-03-27,2,1,1:15.962,\N,\N
2595,18,257,30,22,1994,1994-03-27,5,2,1:16.290,\N,\N
2596,18,257,55,6,1994,1994-03-27,27,3,1:17.385,\N,\N
2597,18,257,71,3,1994,1994-03-27,0,4,1:17.554,\N,\N
2598,18,257,49,15,1994,1994-03-27,30,5,1:17.806,\N,\N
2599,18,257,81,29,1994,1994-03-27,10,6,1:17.866,\N,\N
2600,18,257,91,15,1994,1994-03-27,29,7,1:17.927,\N,\N
2601,18,257,57,1,1994,1994-03-27,7,8,1:18.122,\N,\N
2602,18,257,50,22,1994,1994-03-27,6,9,1:18.183,\N,\N
2603,18,257,79,25,1994,1994-03-27,3,10,1:18.194,\N,\N
2604,18,257,104,29,1994,1994-03-27,9,11,1:18.204,\N,\N
2605,18,257,87,25,1994,1994-03-27,4,12,1:18.246,\N,\N
2606,18,257,100,33,1994,1994-03-27,20,13,1:18.321,\N,\N
2607,18,257,22,17,1994,1994-03-27,14,14,1:18.414,\N,\N
2608,18,257,94,18,1994,1994-03-27,23,15,1:18.659,\N,\N
2609,18,257,56,17,1994,1994-03-27,15,16,1:18.751,\N,\N
2610,18,257,77,6,1994,1994-03-27,28,17,1:18.855,\N,\N
2611,18,257,84,1,1994,1994-03-27,8,18,1:18.864,\N,\N
2612,18,257,44,27,1994,1994-03-27,26,19,1:19.304,\N,\N
2613,18,257,103,27,1994,1994-03-27,25,20,1:19.398,\N,\N
2614,18,257,65,32,1994,1994-03-27,12,21,1:19.483,\N,\N
2615,18,257,105,18,1994,1994-03-27,24,22,1:19.517,\N,\N
2616,18,257,106,33,1994,1994-03-27,19,23,1:19.524,\N,\N
2617,18,257,83,32,1994,1994-03-27,11,24,1:19.975,\N,\N
2618,18,257,92,30,1994,1994-03-27,34,25,1:20.729,\N,\N
2619,18,257,101,31,1994,1994-03-27,31,26,1:21.186,\N,\N
2620,28,258,102,3,1994,1994-04-17,2,1,1:10.218,\N,\N
2621,28,258,30,22,1994,1994-04-17,5,2,1:10.440,\N,\N
2622,28,258,71,3,1994,1994-04-17,0,3,1:10.771,\N,\N
2623,28,258,57,1,1994,1994-04-17,7,4,1:11.683,\N,\N
2624,28,258,77,6,1994,1994-04-17,28,5,1:11.744,\N,\N
2625,28,258,84,1,1994,1994-04-17,8,6,1:12.351,\N,\N
2626,28,258,78,6,1994,1994-04-17,27,7,1:12.372,\N,\N
2627,28,258,22,17,1994,1994-04-17,14,8,1:12.409,\N,\N
2628,28,258,104,29,1994,1994-04-17,9,9,1:12.444,\N,\N
2629,28,258,50,22,1994,1994-04-17,6,10,1:12.554,\N,\N
2630,28,258,49,15,1994,1994-04-17,30,11,1:12.686,\N,\N
2631,28,258,87,25,1994,1994-04-17,4,12,1:12.751,\N,\N
2632,28,258,81,29,1994,1994-04-17,10,13,1:12.866,\N,\N
2633,28,258,79,25,1994,1994-04-17,3,14,1:13.013,\N,\N
2634,28,258,105,18,1994,1994-04-17,24,15,1:13.016,\N,\N
2635,28,258,100,33,1994,1994-04-17,20,16,1:13.111,\N,\N
2636,28,258,94,18,1994,1994-04-17,23,17,1:13.529,\N,\N
2637,28,258,103,27,1994,1994-04-17,25,18,1:13.613,\N,\N
2638,28,258,91,15,1994,1994-04-17,29,19,1:13.855,\N,\N
2639,28,258,88,17,1994,1994-04-17,15,20,1:13.932,\N,\N
2640,28,258,106,33,1994,1994-04-17,19,21,1:14.101,\N,\N
2641,28,258,44,27,1994,1994-04-17,26,22,1:14.106,\N,\N
2642,28,258,65,32,1994,1994-04-17,12,23,1:14.424,\N,\N
2643,28,258,83,32,1994,1994-04-17,11,24,1:14.657,\N,\N
2644,28,258,101,31,1994,1994-04-17,31,25,1:14.748,\N,\N
2645,28,258,107,31,1994,1994-04-17,32,26,1:16.536,\N,\N
2646,21,259,102,3,1994,1994-05-01,2,1,1:21.548,\N,\N
2647,21,259,30,22,1994,1994-05-01,5,2,1:21.885,\N,\N
2648,21,259,77,6,1994,1994-05-01,28,3,1:22.113,\N,\N
2649,21,259,71,3,1994,1994-05-01,0,4,1:22.168,\N,\N
2650,21,259,109,22,1994,1994-05-01,6,5,1:22.717,\N,\N
2651,21,259,78,6,1994,1994-05-01,27,6,1:22.841,\N,\N
2652,21,259,49,15,1994,1994-05-01,30,7,1:23.119,\N,\N
2653,21,259,57,1,1994,1994-05-01,7,8,1:23.140,\N,\N
2654,21,259,79,25,1994,1994-05-01,3,9,1:23.322,\N,\N
2655,21,259,91,15,1994,1994-05-01,29,10,1:23.347,\N,\N
2656,21,259,81,29,1994,1994-05-01,10,11,1:23.663,\N,\N
2657,21,259,87,25,1994,1994-05-01,4,12,1:23.703,\N,\N
2658,21,259,84,1,1994,1994-05-01,8,13,1:23.858,\N,\N
2659,21,259,94,18,1994,1994-05-01,23,14,1:24.078,\N,\N
2660,21,259,105,18,1994,1994-05-01,24,15,1:24.276,\N,\N
2661,21,259,104,29,1994,1994-05-01,9,16,1:24.472,\N,\N
2662,21,259,103,27,1994,1994-05-01,25,17,1:24.678,\N,\N
2663,21,259,100,33,1994,1994-05-01,20,18,1:24.852,\N,\N
2664,21,259,44,27,1994,1994-05-01,26,19,1:24.996,\N,\N
2665,21,259,65,32,1994,1994-05-01,12,20,1:25.114,\N,\N
2666,21,259,110,17,1994,1994-05-01,15,21,1:25.234,\N,\N
2667,21,259,83,32,1994,1994-05-01,11,22,1:25.295,\N,\N
2668,21,259,106,33,1994,1994-05-01,19,23,1:25.991,\N,\N
2669,21,259,101,31,1994,1994-05-01,31,24,1:26.817,\N,\N
2670,21,259,92,30,1994,1994-05-01,34,25,1:27.143,\N,\N
2671,21,259,107,31,1994,1994-05-01,32,26,1:27.584,\N,\N
2672,21,259,108,30,1994,1994-05-01,33,27,1:27.881,\N,\N
2673,21,259,22,17,1994,1994-05-01,14,28,\N,\N,\N
2674,4,261,30,22,1994,1994-05-29,5,1,1:21.908,\N,\N
2675,4,261,71,3,1994,1994-05-29,0,2,1:22.559,\N,\N
2676,4,261,57,1,1994,1994-05-29,7,3,1:22.660,\N,\N
2677,4,261,109,22,1994,1994-05-29,6,4,1:22.983,\N,\N
2678,4,261,22,17,1994,1994-05-29,14,5,1:23.594,\N,\N
2679,4,261,55,6,1994,1994-05-29,27,6,1:23.700,\N,\N
2680,4,261,77,6,1994,1994-05-29,28,7,1:23.715,\N,\N
2681,4,261,84,1,1994,1994-05-29,8,8,1:23.763,\N,\N
2682,4,261,14,3,1994,1994-05-29,2,9,1:23.782,\N,\N
2683,4,261,79,25,1994,1994-05-29,3,10,1:23.969,\N,\N
2684,4,261,87,25,1994,1994-05-29,4,11,1:23.981,\N,\N
2685,4,261,49,15,1994,1994-05-29,30,12,1:24.254,\N,\N
2686,4,261,56,17,1994,1994-05-29,15,13,1:24.930,\N,\N
2687,4,261,105,18,1994,1994-05-29,24,14,1:24.996,\N,\N
2688,4,261,81,29,1994,1994-05-29,10,15,1:25.018,\N,\N
2689,4,261,100,33,1994,1994-05-29,20,16,1:25.050,\N,\N
2690,4,261,106,33,1994,1994-05-29,19,17,1:25.161,\N,\N
2691,4,261,94,18,1994,1994-05-29,23,18,1:25.247,\N,\N
2692,4,261,44,27,1994,1994-05-29,26,19,1:25.577,\N,\N
2693,4,261,103,27,1994,1994-05-29,25,20,1:25.766,\N,\N
2694,4,261,104,29,1994,1994-05-29,9,21,1:26.084,\N,\N
2695,4,261,65,32,1994,1994-05-29,12,22,1:26.397,\N,\N
2696,4,261,70,32,1994,1994-05-29,11,23,1:27.685,\N,\N
2697,4,261,101,31,1994,1994-05-29,31,24,1:28.151,\N,\N
2698,4,261,92,30,1994,1994-05-29,34,25,1:28.873,\N,\N
2699,4,261,108,30,1994,1994-05-29,33,26,1:30.657,\N,\N
2700,7,262,30,22,1994,1994-06-12,5,1,1:26.178,\N,\N
2701,7,262,55,6,1994,1994-06-12,27,2,1:26.277,\N,\N
2702,7,262,77,6,1994,1994-06-12,28,3,1:27.059,\N,\N
2703,7,262,71,3,1994,1994-06-12,0,4,1:27.094,\N,\N
2704,7,262,14,3,1994,1994-06-12,2,5,1:27.211,\N,\N
2705,7,262,22,17,1994,1994-06-12,14,6,1:27.554,\N,\N
2706,7,262,57,1,1994,1994-06-12,7,7,1:27.616,\N,\N
2707,7,262,56,17,1994,1994-06-12,15,8,1:27.780,\N,\N
2708,7,262,79,25,1994,1994-06-12,3,9,1:27.827,\N,\N
2709,7,262,49,15,1994,1994-06-12,30,10,1:27.977,\N,\N
2710,7,262,81,29,1994,1994-06-12,10,11,1:27.989,\N,\N
2711,7,262,84,1,1994,1994-06-12,8,12,1:28.197,\N,\N
2712,7,262,87,25,1994,1994-06-12,4,13,1:28.579,\N,\N
2713,7,262,110,15,1994,1994-06-12,29,14,1:28.694,\N,\N
2714,7,262,94,18,1994,1994-06-12,23,15,1:28.847,\N,\N
2715,7,262,104,29,1994,1994-06-12,9,16,1:28.882,\N,\N
2716,7,262,65,32,1994,1994-06-12,12,17,1:28.889,\N,\N
2717,7,262,105,18,1994,1994-06-12,24,18,1:28.903,\N,\N
2718,7,262,44,27,1994,1994-06-12,26,19,1:28.950,\N,\N
2719,7,262,109,22,1994,1994-06-12,6,20,1:28.993,\N,\N
2720,7,262,100,33,1994,1994-06-12,20,21,1:29.039,\N,\N
2721,7,262,106,33,1994,1994-06-12,19,22,1:29.403,\N,\N
2722,7,262,70,32,1994,1994-06-12,11,23,1:30.160,\N,\N
2723,7,262,103,27,1994,1994-06-12,25,24,1:30.493,\N,\N
2724,7,262,101,31,1994,1994-06-12,31,25,1:31.632,\N,\N
2725,7,262,92,30,1994,1994-06-12,34,26,1:32.838,\N,\N
2726,8,263,71,3,1994,1994-07-03,0,1,1:16.282,\N,\N
2727,8,263,95,3,1994,1994-07-03,2,2,1:16.359,\N,\N
2728,8,263,30,22,1994,1994-07-03,5,3,1:16.707,\N,\N
2729,8,263,55,6,1994,1994-07-03,27,4,1:16.954,\N,\N
2730,8,263,77,6,1994,1994-07-03,28,5,1:16.959,\N,\N
2731,8,263,56,17,1994,1994-07-03,15,6,1:17.441,\N,\N
2732,8,263,22,17,1994,1994-07-03,14,7,1:17.482,\N,\N
2733,8,263,50,22,1994,1994-07-03,6,8,1:17.645,\N,\N
2734,8,263,57,1,1994,1994-07-03,7,9,1:17.768,\N,\N
2735,8,263,49,15,1994,1994-07-03,30,10,1:17.830,\N,\N
2736,8,263,110,15,1994,1994-07-03,29,11,1:17.866,\N,\N
2737,8,263,84,1,1994,1994-07-03,8,12,1:18.031,\N,\N
2738,8,263,44,27,1994,1994-07-03,26,13,1:18.044,\N,\N
2739,8,263,79,25,1994,1994-07-03,3,14,1:18.192,\N,\N
2740,8,263,103,27,1994,1994-07-03,25,15,1:18.236,\N,\N
2741,8,263,94,18,1994,1994-07-03,23,16,1:18.248,\N,\N
2742,8,263,87,25,1994,1994-07-03,4,17,1:18.381,\N,\N
2743,8,263,104,29,1994,1994-07-03,9,18,1:18.568,\N,\N
2744,8,263,65,32,1994,1994-07-03,12,19,1:18.715,\N,\N
2745,8,263,100,33,1994,1994-07-03,20,20,1:18.811,\N,\N
2746,8,263,105,18,1994,1994-07-03,24,21,1:18.890,\N,\N
2747,8,263,81,29,1994,1994-07-03,10,22,1:18.936,\N,\N
2748,8,263,70,32,1994,1994-07-03,11,23,1:19.066,\N,\N
2749,8,263,101,31,1994,1994-07-03,31,24,1:19.771,\N,\N
2750,8,263,106,33,1994,1994-07-03,19,25,1:19.863,\N,\N
2751,8,263,111,31,1994,1994-07-03,32,26,1:21.829,\N,\N
2752,9,264,71,3,1994,1994-07-10,0,1,1:24.960,\N,\N
2753,9,264,30,22,1994,1994-07-10,5,2,1:24.963,\N,\N
2754,9,264,77,6,1994,1994-07-10,28,3,1:24.980,\N,\N
2755,9,264,55,6,1994,1994-07-10,27,4,1:25.541,\N,\N
2756,9,264,57,1,1994,1994-07-10,7,5,1:26.268,\N,\N
2757,9,264,22,17,1994,1994-07-10,14,6,1:26.271,\N,\N
2758,9,264,14,3,1994,1994-07-10,2,7,1:26.337,\N,\N
2759,9,264,79,25,1994,1994-07-10,3,8,1:26.414,\N,\N
2760,9,264,84,1,1994,1994-07-10,8,9,1:26.768,\N,\N
2761,9,264,50,22,1994,1994-07-10,6,10,1:26.841,\N,\N
2762,9,264,87,25,1994,1994-07-10,4,11,1:26.920,\N,\N
2763,9,264,56,17,1994,1994-07-10,15,12,1:27.065,\N,\N
2764,9,264,49,15,1994,1994-07-10,30,13,1:27.284,\N,\N
2765,9,264,94,18,1994,1994-07-10,23,14,1:27.522,\N,\N
2766,9,264,44,27,1994,1994-07-10,26,15,1:27.785,\N,\N
2767,9,264,81,29,1994,1994-07-10,10,16,1:27.886,\N,\N
2768,9,264,105,18,1994,1994-07-10,24,17,1:28.100,\N,\N
2769,9,264,110,15,1994,1994-07-10,29,18,1:28.212,\N,\N
2770,9,264,70,32,1994,1994-07-10,11,19,1:28.225,\N,\N
2771,9,264,104,29,1994,1994-07-10,9,20,1:28.231,\N,\N
2772,9,264,65,32,1994,1994-07-10,12,21,1:28.340,\N,\N
2773,9,264,100,33,1994,1994-07-10,20,22,1:28.519,\N,\N
2774,9,264,103,27,1994,1994-07-10,25,23,1:28.955,\N,\N
2775,9,264,106,33,1994,1994-07-10,19,24,1:29.299,\N,\N
2776,9,264,101,31,1994,1994-07-10,31,25,1:30.690,\N,\N
2777,9,264,111,31,1994,1994-07-10,32,26,1:30.722,\N,\N
2778,10,265,77,6,1994,1994-07-31,28,1,1:43.582,\N,\N
2779,10,265,55,6,1994,1994-07-31,27,2,1:44.012,\N,\N
2780,10,265,71,3,1994,1994-07-31,0,3,1:44.026,\N,\N
2781,10,265,30,22,1994,1994-07-31,5,4,1:44.268,\N,\N
2782,10,265,79,25,1994,1994-07-31,3,5,1:44.718,\N,\N
2783,10,265,14,3,1994,1994-07-31,2,6,1:45.146,\N,\N
2784,10,265,87,25,1994,1994-07-31,4,7,1:45.474,\N,\N
2785,10,265,57,1,1994,1994-07-31,7,8,1:45.487,\N,\N
2786,10,265,49,15,1994,1994-07-31,30,9,1:45.893,\N,\N
2787,10,265,56,17,1994,1994-07-31,15,10,1:45.911,\N,\N
2788,10,265,22,17,1994,1994-07-31,14,11,1:45.939,\N,\N
2789,10,265,44,27,1994,1994-07-31,26,12,1:46.185,\N,\N
2790,10,265,84,1,1994,1994-07-31,8,13,1:46.218,\N,\N
2791,10,265,103,27,1994,1994-07-31,25,14,1:46.290,\N,\N
2792,10,265,65,32,1994,1994-07-31,12,15,1:46.630,\N,\N
2793,10,265,81,29,1994,1994-07-31,10,16,1:46.817,\N,\N
2794,10,265,104,29,1994,1994-07-31,9,17,1:47.102,\N,\N
2795,10,265,110,15,1994,1994-07-31,29,18,1:47.235,\N,\N
2796,10,265,50,22,1994,1994-07-31,6,19,1:47.316,\N,\N
2797,10,265,94,18,1994,1994-07-31,23,20,1:47.402,\N,\N
